"2018-01-16 06:07:05",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24,91.144.170.36
"2018-01-16 06:07:14",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24,91.144.170.36
"2018-01-16 06:19:04",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24&hostcms[checked][1][55]=1,91.144.170.36
"2018-01-16 06:19:24",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24&hostcms[checked][1][55]=1,91.144.170.36
"2018-01-16 06:35:51",admin,"Доступ к модулю ""shop"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/shop/item/index.php?shop_id=1,91.144.170.36
"2018-01-16 06:36:00",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24&hostcms[checked][1][55]=1,91.144.170.36
"2018-01-16 06:37:25",admin,"Доступ к модулю ""shop"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/shop/item/index.php?shop_id=1&shop_group_id=628,91.144.170.36
"2018-01-16 06:37:29",admin,"Доступ к модулю ""shop"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/shop/item/index.php?shop_id=1&shop_group_id=623,91.144.170.36
"2018-01-16 07:24:00",admin,"Доступ к модулю ""shop"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/shop/index.php,91.144.170.36
"2018-01-16 07:24:04",admin,"Доступ к модулю ""shop"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/shop/item/index.php?shop_id=1&shop_dir_id=0,91.144.170.36
"2018-01-16 07:24:29",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24&hostcms[checked][1][55]=1,91.144.170.36
"2018-01-16 07:24:34",admin,"<strong>Предупреждение:</strong> XSLTProcessor::importStylesheet(): compilation error: file /home/neo-vo/neo-vo.ru/docs/ line 51 element when в файле /home/neo-vo/neo-vo.ru/docs/modules/xsl/processor/xslt.php (строка 49)
Стек вызовов:
Файл: modules/xsl/processor/xslt.php, строка 49,
Файл: modules/core/controller.php, строка 202,
Файл: modules/shop/controller/show.php, строка 975,
Файл: hostcmsfiles/lib/lib_6/lib_6.php, строка 435,
Файл: modules/lib/model.php, строка 286,
Файл: modules/core/page.php, строка 161,
Файл: templates/template10/template.htm, строка 36,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: templates/template1/template.htm, строка 137,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: modules/core/command/controller/default.php, строка 481,
Файл: modules/core/router/route.php, строка 193,
Файл: index.php, строка 246",3,neo-vo.ru,http://neo-vo.ru/catalog/lateralnaia-razmetka/,91.144.170.36
"2018-01-16 07:24:34",admin,"<strong>Предупреждение:</strong> XSLTProcessor::importStylesheet(): element when is not allowed within that context в файле /home/neo-vo/neo-vo.ru/docs/modules/xsl/processor/xslt.php (строка 49)
Стек вызовов:
Файл: modules/xsl/processor/xslt.php, строка 49,
Файл: modules/core/controller.php, строка 202,
Файл: modules/shop/controller/show.php, строка 975,
Файл: hostcmsfiles/lib/lib_6/lib_6.php, строка 435,
Файл: modules/lib/model.php, строка 286,
Файл: modules/core/page.php, строка 161,
Файл: templates/template10/template.htm, строка 36,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: templates/template1/template.htm, строка 137,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: modules/core/command/controller/default.php, строка 481,
Файл: modules/core/router/route.php, строка 193,
Файл: index.php, строка 246",3,neo-vo.ru,http://neo-vo.ru/catalog/lateralnaia-razmetka/,91.144.170.36
"2018-01-16 07:24:34",admin,"<strong>Предупреждение:</strong> XSLTProcessor::transformToDoc(): No stylesheet associated to this object в файле /home/neo-vo/neo-vo.ru/docs/modules/xsl/processor/xslt.php (строка 54)
Стек вызовов:
Файл: modules/xsl/processor/xslt.php, строка 54,
Файл: modules/core/controller.php, строка 202,
Файл: modules/shop/controller/show.php, строка 975,
Файл: hostcmsfiles/lib/lib_6/lib_6.php, строка 435,
Файл: modules/lib/model.php, строка 286,
Файл: modules/core/page.php, строка 161,
Файл: templates/template10/template.htm, строка 36,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: templates/template1/template.htm, строка 137,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: modules/core/command/controller/default.php, строка 481,
Файл: modules/core/router/route.php, строка 193,
Файл: index.php, строка 246",3,neo-vo.ru,http://neo-vo.ru/catalog/lateralnaia-razmetka/,91.144.170.36
"2018-01-16 07:25:09",admin,"Доступ к модулю ""xsl"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/xsl/index.php?xsl_dir_id=24&hostcms[checked][1][55]=1,91.144.170.36
"2018-01-16 07:25:16",admin,"<strong>Предупреждение:</strong> XSLTProcessor::importStylesheet(): compilation error: file /home/neo-vo/neo-vo.ru/docs/ line 51 element when в файле /home/neo-vo/neo-vo.ru/docs/modules/xsl/processor/xslt.php (строка 49)
Стек вызовов:
Файл: modules/xsl/processor/xslt.php, строка 49,
Файл: modules/core/controller.php, строка 202,
Файл: modules/shop/controller/show.php, строка 975,
Файл: hostcmsfiles/lib/lib_6/lib_6.php, строка 435,
Файл: modules/lib/model.php, строка 286,
Файл: modules/core/page.php, строка 161,
Файл: templates/template10/template.htm, строка 36,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: templates/template1/template.htm, строка 137,
Файл: modules/template/model.php, строка 95,
Файл: modules/core/page.php, строка 161,
Файл: modules/core/command/controller/default.php, строка 481,
Файл: modules/core/router/route.php, строка 193,
Файл: index.php, строка 246",3,neo-vo.ru,http://neo-vo.ru/catalog/lateralnaia-razmetka/,91.144.170.36
