"2018-01-23 04:37:39",admin,"Доступ к модулю ""shop"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/shop/index.php,195.140.183.190
"2018-01-23 04:37:40",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/index.php,195.140.183.190
"2018-01-23 04:37:42",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/version/index.php?document_id=12,195.140.183.190
"2018-01-23 04:37:47",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/version/index.php?document_id=12,195.140.183.190
"2018-01-23 04:37:48",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/version/,195.140.183.190
"2018-01-23 04:37:50",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/version/index.php?document_id=12,195.140.183.190
"2018-01-23 04:37:52",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/index.php,195.140.183.190
"2018-01-23 04:37:57",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/index.php,195.140.183.190
"2018-01-23 04:37:58",admin,"Доступ к модулю ""document"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/document/version/,195.140.183.190
"2018-01-23 04:38:33",admin,"Доступ к модулю ""wysiwyg"" разрешен",1,neo-vo.ru,http://neo-vo.ru/admin/wysiwyg/filemanager/index.php?field_name=src&cdir=/&dir=&type=image,195.140.183.190
"2018-01-23 04:38:33",admin,"<strong>Замечание:</strong> iconv(): Detected an illegal character in input string в файле /home/neo-vo/neo-vo.ru/docs/modules/wysiwyg/filemanager/dataset.php (строка 145)
Стек вызовов:
Файл: modules/wysiwyg/filemanager/dataset.php, строка 145,
Файл: modules/wysiwyg/filemanager/dataset.php, строка 79,
Файл: modules/admin/form/controller.php, строка 808,
Файл: modules/admin/form/controller.php, строка 1822,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 310,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 902,
Файл: modules/admin/form/controller.php, строка 1094,
Файл: admin/wysiwyg/filemanager/index.php, строка 312",2,neo-vo.ru,http://neo-vo.ru/admin/wysiwyg/filemanager/index.php?field_name=src&cdir=/&dir=&type=image,195.140.183.190
"2018-01-23 04:38:33",admin,"<strong>Замечание:</strong> iconv(): Detected an illegal character in input string в файле /home/neo-vo/neo-vo.ru/docs/modules/wysiwyg/filemanager/dataset.php (строка 145)
Стек вызовов:
Файл: modules/wysiwyg/filemanager/dataset.php, строка 145,
Файл: modules/wysiwyg/filemanager/dataset.php, строка 79,
Файл: modules/admin/form/controller.php, строка 808,
Файл: modules/admin/form/controller.php, строка 1822,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 310,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 902,
Файл: modules/admin/form/controller.php, строка 1094,
Файл: admin/wysiwyg/filemanager/index.php, строка 312",2,neo-vo.ru,http://neo-vo.ru/admin/wysiwyg/filemanager/index.php?field_name=src&cdir=/&dir=&type=image,195.140.183.190
"2018-01-23 04:38:33",admin,"<strong>Замечание:</strong> iconv(): Detected an illegal character in input string в файле /home/neo-vo/neo-vo.ru/docs/modules/wysiwyg/filemanager/dataset.php (строка 145)
Стек вызовов:
Файл: modules/wysiwyg/filemanager/dataset.php, строка 145,
Файл: modules/wysiwyg/filemanager/dataset.php, строка 79,
Файл: modules/admin/form/controller.php, строка 808,
Файл: modules/admin/form/controller.php, строка 1822,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 310,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 902,
Файл: modules/admin/form/controller.php, строка 1094,
Файл: admin/wysiwyg/filemanager/index.php, строка 312",2,neo-vo.ru,http://neo-vo.ru/admin/wysiwyg/filemanager/index.php?field_name=src&cdir=/&dir=&type=image,195.140.183.190
"2018-01-23 04:38:33",admin,"<strong>Замечание:</strong> iconv(): Detected an illegal character in input string в файле /home/neo-vo/neo-vo.ru/docs/modules/wysiwyg/filemanager/dataset.php (строка 145)
Стек вызовов:
Файл: modules/wysiwyg/filemanager/dataset.php, строка 145,
Файл: modules/wysiwyg/filemanager/dataset.php, строка 79,
Файл: modules/admin/form/controller.php, строка 808,
Файл: modules/admin/form/controller.php, строка 1822,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 310,
Файл: modules/skin/bootstrap/admin/form/controller.php, строка 902,
Файл: modules/admin/form/controller.php, строка 1094,
Файл: admin/wysiwyg/filemanager/index.php, строка 312",2,neo-vo.ru,http://neo-vo.ru/admin/wysiwyg/filemanager/index.php?field_name=src&cdir=/&dir=&type=image,195.140.183.190
